geonameid,name,alternatenames,latitude,longitude,country code,city size
2796491,Hasselt,"['Haselt', 'ha se er te', 'haselteu', 'Gasselt', 'Haseltas', 'Hasselt', 'Khasselt', 'QHA', 'has sel th', 'aslt', 'hasseruto', ""'t Hasselt"", 'Khaselt', 'Haselto', 'Asselt']",50.93106,5.33781,BE,15000
2796542,Harelbeke,"['ha lei er bei ke', 'Kharelbeke', 'Harlebeke', 'Harelbek', 'Harelbeke', 'Harelbeke vald', 'Oarelbeke', 'Hailebeke']",50.85343,3.30935,BE,15000
2796637,Hamme,"['Hame', 'Ham', 'Ama', 'Khamme', 'ha mo', 'Khame', 'am', 'Hamme']",51.09822,4.13705,BE,15000
2796696,Halle,"['halh', 'ha lai', 'al', 'Hal', 'Khale', 'Halet', 'Khalle', 'Halle', 'Halle i Belgia', 'Galle']",50.73385,4.23454,BE,15000
2796833,Haaltert,"['Haeltert', 'Haaltert']",50.90634,4.00093,BE,15000
2797096,Grivegnée,"['Liege (Grivegnee)', 'Grivegnée', 'Lige (Grivegne)']",50.62148,5.61101,BE,15000
2797114,Grimbergen,"['grymbrzhan', 'he lin bei heng', 'Grimbergen', 'Xrimberxen', 'Grimberghen']",50.93409,4.37213,BE,15000
2797532,Gilly,"['Charleroi (Gilly)', 'Gilly', 'Djili', 'Djil']",50.42449,4.4789,BE,15000
2797638,Geraardsbergen,"['Geraardsbergen', 'he la er ci bei heng', 'zhrardzbrzhan', 'Grammont', 'Geeraardsbergen', 'Gramont', 'Gerardsbergen']",50.77343,3.88223,BE,15000
2797652,Gentbrugge,['Gentbrugge'],51.03692,3.76509,BE,15000
2797656,Gent,"['Gnt', 'Ganda', 'ken t', 'khnt', 'khenta', 'gen te', 'jenta', 'Gint', 'GNE', 'Ganti', 'henteu', 'Gand', 'Gande', 'Gante', 'Gente', 'Gant', 'jnt', 'Gaent', 'Gento', 'hento', 'Gaunt', 'Gent', 'ghnt', 'Gandavum', 'Gandawa', 'Ghent', 'gnt', 'genta', 'Gentas', 'Gend']",51.05,3.71667,BE,15000
2797670,Genk,"['Genk', 'Genck']",50.965,5.50082,BE,15000
2797713,Gembloux,"['Gembloers', 'Gembloux', 'Zamblu', 'amblu', 'rang bu lu', 'Gemblua', 'Jembloux', 'zhamblw', 'Zhamblu', 'janburu', 'Djiblou', 'Geminiacum', 'jangbeullu']",50.56149,4.69889,BE,15000
2797779,Geel,"['heru', 'Gel', 'he er', 'zhl', 'Gelis', 'Geel', 'Gheel', 'heil']",51.16557,4.98917,BE,15000
2797844,Ganshoren,"['Ganskhoren', 'Bruxelles (Ganshoren)', 'ganshwran', 'han si huo lun', 'gangsolang', 'Gansgoren', 'Brussel (Ganshoren)', 'ganshoan', 'Ganshoren']",50.87065,4.31531,BE,15000
2798023,Frameries,"['Frameris', 'frmwrh', 'Frameri', 'Framrie', 'Framriye', 'Frameries']",50.40578,3.89603,BE,15000
2798139,Forest,"['Forest/Vorst', 'foresuto', 'Forest', 'Vorst', 'Vorest', 'fu lei', 'Bruxelles (Forest)', 'Forest-Vorst', 'fwrh', 'pole', 'Brussel (Vorst)', 'Fore']",50.81678,4.32775,BE,15000
2798297,Fleurus,"[""Fl'orjus"", 'Fljorjus', 'Fleuru', 'flwrw', 'fururyusu', 'Flerus', 'Fleurus', 'peulloelwiseu']",50.48351,4.55006,BE,15000
2798301,Fléron,"['fu lai long', 'flrwn', 'Fléron', 'Fleron']",50.61516,5.68062,BE,15000
2798307,Flémalle-Haute,"['Flmalle (Flmalle-Haute)', 'Flémalle-Haute', 'Flemalle (Flemalle-Haute)']",50.59994,5.44471,BE,15000
2798551,Evergem,"['Eversem', 'Evergem', 'Ehvergem', 'ai fu hai mu', 'Everghem Rabot', 'aywrzhm']",51.11306,3.70976,BE,15000
2798554,Evere,"['Ehvere', 'ai wei lei', 'Evere', 'Brussel (Evere)', 'ebeleo', 'evuere', 'Ever', 'Bruxelles (Evere)', 'awr']",50.87441,4.39905,BE,15000
2798573,Eupen,"['Epen', 'Eupe', 'Ejpen', 'Ehjpen', 'oipen', 'Eupen', 'Epenas', 'Neyaw', 'ao yi peng', 'awpan', 'Eypen', 'Neyw', 'Ojpen']",50.6279,6.03647,BE,15000
2798578,Etterbeek,"['eterubeku', 'aytrbyk', 'Etterbek', 'Etterbeek', 'Ietrebecca', 'Ehtterbek', 'Eterbek', 'aytrbyyk', 'eteleubeikeu', 'ai te er bei ke', 'Etermpeek']",50.83272,4.38835,BE,15000
2798873,Ekeren,"['Ekeren', 'Antwerpen (Ekeren)', 'Eeckeren']",51.28087,4.41813,BE,15000
2798987,Eeklo,"['Eecloo', 'Eekloo', 'ai ke luo', 'Eeklo', 'aklw', 'Ehklo', 'Eklo', 'eklo']",51.18703,3.55654,BE,15000
2799007,Edegem,"['Edegem', 'Edeghem']",51.15662,4.44504,BE,15000
2799090,Duffel,['Duffel'],51.09554,4.50903,BE,15000
2799226,Dour,"['Dour', 'Dou', 'dwr', 'du er', 'Do', 'Dur']",50.39583,3.77792,BE,15000
2799365,Dilbeek,"['dylbyk', 'dilbek', 'Zibbeek', 'di er bei ke', 'Dilbeek', 'Dilbek']",50.84799,4.25972,BE,15000
2799369,Diksmuide,"['Smude', 'Dixmuide', 'Dixmuiden', 'Diksmuiden', 'Dixmude', 'Diksmude', 'Diksmuide']",51.03248,2.86384,BE,15000
2799397,Diest,"['Distas', 'Diest', 'Dijst', 'dyh', 'di si te', 'dist']",50.98923,5.05062,BE,15000
2799412,Diepenbeek,['Diepenbeek'],50.90769,5.41875,BE,15000
2799478,Deurne,"['Tourinnes-la-Grosse', 'Deurne']",51.22134,4.46595,BE,15000
2799496,Destelbergen,"['Destelbergen', 'dtlbrzhan', 'dai si te er bei heng']",51.05952,3.79899,BE,15000
2799645,Dendermonde,"['dndrmwndh', 'dendermonde', 'dandrmwnd', 'denderumonde', 'Teneramonda', 'Dendermonde', 'deng de er meng de', 'dendeleumondeo', 'Termonde']",51.02869,4.10106,BE,15000
2799647,Denderleeuw,['Denderleeuw'],50.88506,4.07601,BE,15000
2799746,Deinze,"['Deynze', 'dai yin ze', 'Dajnze', 'Dejnze', 'Deinze', 'dnz']",50.98175,3.53096,BE,15000
2800063,Courcelles,"['Courcelles', 'kwrsl', 'Kursel', ""Kursel'"", 'kwrsyl', 'Courcele', 'Curticellae']",50.46379,4.3747,BE,15000
2800220,Colfontaine,"['Colfontinne', 'kwlfwntn', ""Kol'fonten"", 'Kolfonten', 'Colfontaine']",50.4141,3.85569,BE,15000
2800438,Chaudfontaine,"['Tchfontinne', 'shao de fang dan', 'Shofonten', 'Tchofontinne', 'shwfwntn', 'Chaudfontaine']",50.5828,5.6341,BE,15000
2800445,Châtelineau,"['Châtelineau', 'Chatelineau', 'Chtelineau']",50.41499,4.52016,BE,15000
2800448,Châtelet,"['shtlh', 'Shatle', 'Chatelet', 'Castellarium', 'Châtelet', 'Chtelet', 'Tcheslet']",50.40338,4.52826,BE,15000
2800461,Chasse Royale,['Chasse Royale'],50.42842,3.95001,BE,15000
2800481,Charleroi,"['sharururowa', 'sha lei luo wa', 'charlyrwyy', 'sharlerua', 'Sharlroa', 'Carlero', 'Charnoy', 'Sarlrua', 'sharlwrwa', 'Sarlerua', 'Sarlero', 'arlru', 'Sharleroa', 'Carleroe', 'char lex raw', 'Sharlerua', 'Charleroi', 'Tchalerwe', 'sharlrwa', 'arlerua', 'arlero', 'Caroloregium', 'syaleullua', 'Tchlerw', 'Sarleroua']",50.41136,4.44448,BE,15000
2800866,Brussels,"['Brissel', ""Brusehl'"", 'An Bhruiseil', 'Bruxelas', 'Brussels', 'Citta di Bruxelles', 'BRU', 'Brueksel', 'Brukselo', 'briuseli', 'Bruseles', 'Brsszel', 'Brusel', ""Brjussel'"", 'Brusselles', 'Brusselle', 'Brussele', 'beulwisel', 'brassels', 'Brjuksel', 'Brusela', 'Bruksel', 'Bryxelles', 'braselasa', 'buryusseru', 'City of Brussels', 'Brssel', 'Brisel', 'Bruiseal', 'Bruxel', 'An Bhruisil', 'Brisele', 'Bruxellae', 'Brwsel', 'Citt di Bruxelles', 'bi lu xi', 'Brksel', 'Bryssel', ""Brjusel'"", 'Bruesszel', 'Brukseli', 'Bruselles', 'Bruxelles', 'Bruessel', 'brysl', 'Brasels', 'Brussel', 'Kota Brusel', 'Bruselas', 'Breissel', 'Briuselis', 'bu lu sai er', 'Broucsella', 'Bruksela', 'brwksl', 'Bruselj', 'Bryusel', 'braselsa', 'Bruselo']",50.85045,4.34878,BE,15000
2800931,Brugge,"['Bruggy', 'buruhhe', 'brwkhh', 'Briz', 'brwj', 'Bruxas', 'Brugae', 'Bryugge', 'Brugge', 'Briug', 'Brgge', 'Brujas', 'brwyz', 'Brugo', 'brwz', 'Brjuge', 'Bryz', 'Brycg', 'briuge', 'Broegge', 'Bruhhe', 'Brjugge', 'bruch', 'Bruegge', 'beulwiheo', 'Brugeh', 'Bruza', 'Brige', 'Bruges', 'Brugia', 'Bruo', 'bu lu ri li shi zhong xin', 'Bri', 'Brygge', 'bu lu he', 'Brudje', 'Brizh', 'bruja', 'Briuge']",51.20892,3.22424,BE,15000
2801117,Brasschaat,"['braskhat', 'Braskhat', 'Braschatas', 'Brasschaep', 'bu la si ha te', 'Brasschaat', 'Brasschaet']",51.2912,4.49182,BE,15000
2801150,Braine-le-Comte,"['  ', 's-Gravenbrakel', 'Bren-le-Kont', 'Brem-le-Kont', 'Braine-le-Comte', 'Brinne-e-Hinnot', ""Bren l'o Kont"", '--', ""'s-Gravenbrakel""]",50.60979,4.14658,BE,15000
2801154,Braine-l'Alleud,"['Eigenbrake', ""Braine-l'Alleud"", "" '"", ""Bren l'Ale"", ""-'"", 'bu lai en la lei', ""Bren-l'Alljo"", 'Braine-lAlleud', ""Bren l'Al'o"", ""Brinne-l'-Alou"", 'Eigenbrakel']",50.68363,4.36784,BE,15000
2801226,Boussu,"['Busju', 'Boussu-dl-Mont', 'bwsw', 'Boussu-dle-Mont', 'Boussu-lez-Mons', 'Bussju', 'Boussu']",50.43417,3.7944,BE,15000
2801447,Bornem,"['bo er ne mu', 'bwrnm', 'Bornem', 'Bornhem']",51.09716,4.24364,BE,15000
2801471,Borgerhout,"['Borgerhout', 'Antwerpen (Borgerhout)', 'Borgerhouts', 'Bergerhout']",51.20957,4.43539,BE,15000
2801494,Boom,['Boom'],51.09242,4.3717,BE,15000
2801824,Blauwput,['Blauwput'],50.88587,4.72415,BE,15000
2801858,Blankenberge,"[""Blank'nberge"", 'blanknbrzh', 'Blanknberge', 'bu lan ken bei er he', 'Blankenberge', 'burankenberuhe', 'Blankenberghe']",51.31306,3.13227,BE,15000
2801922,Binche,"['Binchium', 'Bince', 'banshu', 'baengsyu', 'Bensh', 'bnsh', 'Binche']",50.41155,4.16469,BE,15000
2801924,Bilzen,"['bylzan', 'Bilze', 'Bilsen', 'Bilzen', 'bi er ceng', 'bil sein']",50.87325,5.5184,BE,15000
2802031,Beveren,"['Beveren Waas', 'Beveren', 'Beverenas', 'bebeleon', 'bei fu lun', 'bwwran', 'Beveren-Waes']",51.21187,4.25633,BE,15000
2802039,Bevere,['Bevere'],50.8496,3.5873,BE,15000
2802170,Beringen,"['Berringe', 'Beringhen', 'Beeringen', 'Beringene', 'bei ling en', 'brnzhan', 'be xri ng khen', 'Beringenas', 'Beringen']",51.04954,5.22606,BE,15000
2802247,Berchem-Sainte-Agathe,"['Sint-Agatha-Berchem', '  - ', 'shinto=agata=berushemu', 'Bruxelles (Berchem-Sainte-Agathe)', 'Berchem-Sainte-Agathe', 'Sint Agata - Berkhem', 'Berchem-Sainte-Agathe - Sint-Agatha-Berchem', 'Brussel (Sint-Agatha-Berchem)', 'synt-agata-brkhm', 'bei er ke mu-sheng a jia te', 'Berchem-Sainte-Agathe/Sint-Agatha-Berchem', '--', 'Berkem-Sent-Agat']",50.86567,4.29557,BE,15000
2802249,Berchem,"['Berchem', 'Antwerpen (Berchem)']",51.19021,4.43264,BE,15000
2802433,Beersel,"['byrsl', 'Bersel', 'Beersel', 'bei er sai er', 'Beerzel']",50.76589,4.3002,BE,15000
2802435,Beerse,"['Beerse', 'Beersse']",51.31927,4.85304,BE,15000
2802743,Balen,"['Balen', 'blan', 'Baelen', 'ba lun', 'Balen-sur-Nethe']",51.16837,5.17027,BE,15000
2802960,Auderghem,"['Auderghem - Oudergem', 'Auderghem', 'Auderghem-Oudergem', 'oderugemu', 'Odergem', 'ao de er he mu', 'Brussel (Oudergem)', 'Auderghem/Oudergem', 'Oudergem', 'Bruxelles (Auderghem)', 'Audergem', 'Anderghen', 'odeleugem', 'awdrgm']",50.81667,4.43333,BE,15000
2803010,Ath,"['Ath', 'At', 'Athum', 'Aat', 'Ate', 'Atha', 'at']",50.62937,3.77801,BE,15000
2803030,Assebroek,"['Assebroek', 'Assebrouck', 'Assebroeke']",51.19367,3.2623,BE,15000
2803033,Asse,"['aseo', 'Ase', 'as', 'Asso', 'Assche', 'Asse', 'a se']",50.91011,4.19836,BE,15000
2803073,Arlon,"['Arolaunum', 'a er long', 'Arolunum', 'aruron', 'Orolaunum', 'rlon', 'Arlon', 'Arlona', 'Aarle', 'Arel', 'Arlaunum', 'Arlunum', 'QON', 'arlwn', 'Arlonas', 'Oralunum', 'Aarlen', 'Arloni vald', 'aleullong', 'arln']",49.68333,5.81667,BE,15000
2803138,Antwerpen,"['Antwerpia', 'Antverpeno', 'Kota Antwerpen', 'Antverpia', 'antowapu', 'Anvers', 'an te wei pu', 'antwrb', 'Antwyrpijo', 'Amberes', 'On-thit-vi-phu', 'Anderpus', 'Antverpens', 'Anberes', 'Antwerpa', 'Amversa', 'Antverpen', 'Amberis', 'n-thit-v-ph', 'Antverpenas', 'Antwerpn', 'Anvrs', 'ANR', 'Antwrp', 'Antwerpis', 'Handowerpia', 'anteubeleupen', 'Andevorpum', 'Anversa', 'Antuairp', 'antouerupen', 'Antwerpium', 'Antuerpia', 'Anturpia', 'Antwarp', 'Atuatuca', 'antwrp', 'Antwerpo', 'Antwerpe', 'Antwerpha', 'Antuerpen', 'Antwarpia', 'antwyrb', 'antverp', 'Antverpene', 'amtavarpa', 'Ambivaritum', 'Anverse', 'Antwerpen', 'Antverpy', 'Anvrse', 'Antwerp']",51.22047,4.40026,BE,15000
2803160,Ans,"['Ans', 'ang si', 'ansu', 'Anse', 'an']",50.6623,5.52029,BE,15000
2803201,Anderlecht,"['xandexr lekht', 'Anderlekht', 'anderurehito', 'Anderlacum', 'andeoleheuteu', 'Anderleht', 'Anderlech', 'Anderlecht', 'Anderlito', 'Brussel (Anderlecht)', 'Anderlek', 'Anderlihto', 'an de lai he te', 'andrlkht', 'andrlsht', 'Bruxelles (Anderlecht)']",50.83619,4.31454,BE,15000
2803204,Andenne,"['Andelaon', 'andn', 'Andenne', 'Andelaus', 'Anden', 'Andennae', 'Andene', 'ang dai ne', 'Andenn']",50.48941,5.09513,BE,15000
2803429,Aarschot,"['Arskhot', 'Aarschot', 'Aarshot', 'Aerschot', 'aleuseuhos', 'Aarschoti vald', 'arssht', 'a er si huo te', 'arusukoto', 'Arschotas']",50.98715,4.83695,BE,15000
2803443,Aalter,"['Aalter', 'Alstra', 'Aeltre', 'a er te', 'Halestra', 'Alter', 'alth']",51.09017,3.44693,BE,15000
2803448,Aalst,"['lsta', 'Halosta', 'ost', 'Aalst', 'Aelst', 'Alstas', 'Alostum', 'Alost', 'Oalst', 'aalst', 'Alsta', 'Alsti', 'Aolst', 'alost', 'Aals', 'Alst', 'Alosti', 'Aosite']",50.93604,4.0355,BE,15000
2743477,Zwolle,"['zuvuore', 'Zvole', 'Zvol', 'Zvolle', 'Swol', 's wol lex', 'zwwlh', 'Zwolle', 'Gemeen Zwolle', 'ci wo lei', 'jeubolleo', 'zi wo lei', 'zfwlh', 'zvole', 'jhvola', 'Suol', 'Svolla']",52.5125,6.09444,NL,15000
2743493,Zwijndrecht,"['ci wei en de lei he te', 'Zwijndrecht', 'Zvayndrext', 'Zvejndrekht', 'zfayndrykht', 'Zuindracum', 'Zvejndrekhte']",51.8175,4.63333,NL,15000
2743608,Zutphen,"['Zjutfen', 'Zutphen', 'Zutfen']",52.13833,6.20139,NL,15000
2743856,Zoetermeer,"['Zoetermeer', 'zwtrmyyr', 'Zeutermaer']",52.0575,4.49306,NL,15000
2743949,Zevenaar,"['Zevenaar', 'Zevenar']",51.93,6.07083,NL,15000
2743977,Zeist,"['zayst', 'Zeist', 'Zajst', 'Zeyst', 'Zejst', 'jeiseuteu', 'zaisuto', 'zai si te', 'Seist']",52.09,5.23333,NL,15000
2743997,Zeewolde,['Zeewolde'],52.33,5.54167,NL,15000
2744042,Zandvoort,"['Landvoort', 'Zandvoort']",52.37125,4.53306,NL,15000
2744102,Zaltbommel,"['zarutobomeru', 'Zaltbommel', 'zha er te bo mo er']",51.81,5.24444,NL,15000
2744114,Zaanstad,['Zaanstad'],52.45313,4.81356,NL,15000
2744118,Zaandam,"['Zaandam', 'zandamu', 'zan dm', 'jandam', 'zan dan', 'Zandamas', 'Zandam']",52.43854,4.82643,NL,15000
2744248,Woerden,"['Woerden', 'wu er deng', 'Vurden', 'Verden']",52.085,4.88333,NL,15000
2744324,Wisch,['Wisch'],51.92648,6.41705,NL,15000
2744332,Winterswijk,"['Winterswijk', 'Vintersvejk']",51.9725,6.71944,NL,15000
2744344,Winschoten,"['Wynskoat', 'Vinskhoten', 'Winschoten', 'wen si huo teng']",53.14417,7.03472,NL,15000
2744483,Wijk bij Duurstede,"['  ', 'Wyk by Duerstede', 'Vayk bey Dursteyde', 'Dorestad', 'Duurstede', 'Wijk bij Duurstede', 'fayk bay dywrstydh', 'Wijk-bij-Duurstede']",51.97417,5.34167,NL,15000
2744514,Wijchen,"['Wijchen', 'Vijchen']",51.80917,5.725,NL,15000
2744549,Wierden,"['Wierden', 'Vierden']",52.35917,6.59306,NL,15000
2744904,Weesp,"['Weesp', 'wei si pu', 'Veysp', 'fysb', 'Vesp']",52.3075,5.04167,NL,15000
2744911,Weert,"['Wiert', 'Wieert', 'Weerd', 'Weert', 'Vert']",51.25167,5.70694,NL,15000
2744991,Wassenaar,['Wassenaar'],52.14583,4.40278,NL,15000
2745088,Wageningen,"['Wageningen', 'Vada', 'Vageningenas', 'wa han ning en', 'wakhnyngn', 'wa he ning en', 'Vaxeningen', 'EWS', 'Vageningen', 'vuaheningen']",51.97,5.66667,NL,15000
2745096,Waddinxveen,"['Waddingsveen', 'Waddinxveen']",52.045,4.65139,NL,15000
2745123,Waalwijk,['Waalwijk'],51.6825,5.07083,NL,15000
2745154,Vught,"['Vuxt', 'Vucht', 'fwkht', 'Vjugt', 'Vught']",51.65333,5.2875,NL,15000
2745301,Voorschoten,['Voorschoten'],52.1275,4.44861,NL,15000
2745321,Voorburg,"['Voorburg', 'fwrbwrkh']",52.07417,4.35972,NL,15000
2745340,Volendam,"['fu lun dan', 'Volendam', 'wwlndm', 'pollendam', 'Volendamas']",52.495,5.07083,NL,15000
2745392,Vlissingen,"['peullising-eon', 'Vlissingen', 'Flessinga', 'flsnkn', 'Vlissinge', 'Flissingen', 'Flesinga', 'flsnqn', 'Flushing', 'Flessingue', 'flysnjn', 'fu li xin en', 'Vlissienge', 'Vlisingen']",51.4425,3.57361,NL,15000
2745467,Vlaardingen,"['Vlaardinge', 'Vlaardingen']",51.9125,4.34167,NL,15000
2745580,Vianen,['Vianen'],51.9925,5.09167,NL,15000
2745634,Venray,"['Venraij', 'Venray', 'Venraai']",51.525,5.975,NL,15000
2745641,Venlo,"['fenro', 'Venlas', 'Venlonum', 'Venlo', 'wynlw', 'Fenlo', 'Venloo', 'fnlw', 'fen luo', 'VSN']",51.37,6.16806,NL,15000
2745673,Velsen-Zuid,"['Velsen-Zuid', 'Velzen', 'Velsen']",52.46,4.65,NL,15000
2745677,Velp,"['Felp', 'wlp  khldrland', 'Velp']",51.995,5.97361,NL,15000
2745726,Veghel,"['Vegel', 'Vexel', 'Veghel', 'Vechel']",51.61667,5.54861,NL,15000
2745774,Veenendaal,"['QVX', 'Veenendaal', 'Venendaal']",52.02863,5.55891,NL,15000
2745783,Veendam,['Veendam'],53.10667,6.87917,NL,15000
2745860,Valkenswaard,"['Valkenswaard', 'Valkeswaerd']",51.35083,5.45972,NL,15000
2745912,Utrecht,"['wu de lei zhi', 'Utreto', 'Utrechtas', 'Utreque', 'Utrehto', 'yu the rkt', 'Utrekht', 'yutorehito', 'Owtrext', 'utrekhta', 'Utreht', 'utrecht', 'Utrei', 'witeuleheuteu', 'Utrecht', 'awtrkht', 'ywtrykht', 'Traiectum ad Rhenum', 'Utrehkht', 'Utert', 'Utrech', 'Utrekht khot', 'UTC', 'ywtrkht', 'Utrehta', 'traiectum', 'Ultrajectum', 'Gemeente Utrecht', 'Utrext', 'Magaalada Utrecht', 'Trajectum', 'Traiectum', 'Outrechte']",52.09083,5.12222,NL,15000
2745932,Urk,['Urk'],52.6625,5.60139,NL,15000
2745973,Uithoorn,"['Ehjtkhorn', 'awthwrn', 'Uthoarn', 'Authorn', 'ao te huo lun', 'Uithoorn', 'Vithoorn']",52.2375,4.82639,NL,15000
2746005,Uden,"['UDE', 'Uden']",51.66083,5.61944,NL,15000
2746133,Tubbergen,['Tubbergen'],52.4075,6.78472,NL,15000
2746215,Tongelre,['Tongelre'],51.44889,5.51978,NL,15000
2746301,Tilburg,"['Tilburch', 'Tilburga', 'di er bao', 'Tilburgas', 'tylbwrkh', 'Cilburg', 'tilbwileuheu', 'thi lburk', 'Tilburg', 'tiruburufu', 'Tilburgo', 'Tilia']",51.55551,5.0913,NL,15000
2746331,Tiel,"['Thiel', 'Til', 'Tiel']",51.88667,5.42917,NL,15000
2746420,Terneuzen,"['Ternezen', 'Neuzen', 'Terneuzen', 'Terneuze']",51.33583,3.82778,NL,15000
2746504,Tegelen,"['Tegelen', 'Tegele']",51.34417,6.13611,NL,15000
2746766,Steenwijk,"['si teng wei ke', 'Stienwyk', 'Steenwijk']",52.7875,6.12083,NL,15000
2746804,Steenbergen,['Steenbergen'],51.58417,4.31944,NL,15000
2746839,Staphorst,['Staphorst'],52.645,6.21111,NL,15000
2746860,Stadskanaal,"['Afraai', 'Stadskanaal']",52.98947,6.9504,NL,15000
2746932,Spijkenisse,['Spijkenisse'],51.845,4.32917,NL,15000
2747034,Soest,"['swst', 'Sust', 'Soest', 'Zoest']",52.17333,5.29167,NL,15000
2747063,Sneek,"['Sneek', 'asnyk', 'Snits', 'suneku', 'si nei ke', 'seuneikeu', 'Snek']",53.03297,5.6589,NL,15000
2747169,Sliedrecht,"['Shedrecht', 'Sliedrecht', 'Slidrekht']",51.82083,4.77639,NL,15000
2747203,Sittard,"['xi ta de', 'sytard', 'Sitardas', 'sitaleuteu', 'Sittard', 'Zittert']",50.99833,5.86944,NL,15000
2747227,Sint-Oedenrode,"['Dommelrode', 'Sint-Oedenrode']",51.5675,5.45972,NL,15000
2747351,'s-Hertogenbosch,"['Bolduque', 'Boscoducale', ""'s-Hertogenbosch"", 's Hertogenbosch', ""'s Bosch"", 'Silva Ducis', 'Hertogenbosch', 's-Hertogenbosch', 'Oeteldonk', 'De Bosk', 'Den Bosch', 'Herzogenbusch', 'Khertogenbos', 'Bois-le-Duc']",51.69917,5.30417,NL,15000
2747364,'s-Gravenzande,"[""'s-Gravenzande"", 's Gravenzande']",52.00167,4.16528,NL,15000
2747373,The Hague,"['Khaga', 'The Hague', 'Chage', 'lahay', 'La Haia', 'Lahey', 'Hago', 'A Haia', 'Hague', 'hai ya', ""D'n Haog"", 'denhagu', 'Khag', 'Haga', 'Aia', 'heigeu', 'haaga', 'An Haig', 'An Hig', 'Hga', 'La Haya', 'La Haye', 'De Haach', 'Gaaga', 'lahh', ""'s-Gravenhage"", 'Den Haag', 'Hag', 'HAG', 'Haag', ""L'Aia""]",52.07667,4.29861,NL,15000
2747584,Schijndel,['Schijndel'],51.6225,5.43194,NL,15000
2747596,Schiedam,"['askhydam', 'si xi dan', 'Schiedam', 'Skiedam', 'Schidamas', 'Skhidam', 'ski dam', 'Sxidam']",51.91917,4.38889,NL,15000
2747597,Schiebroek,['Schiebroek'],51.95838,4.47124,NL,15000
2747599,Scheveningen,"['Skeveningen', 'seuhebening-eon', 'askhyfnyngn', 'Skheveningen', 'Sjeveninge', 'Sheveningen', 'Scheveningen', 'suhefeningen', 'si he fu ning en', 'skwwnyngn']",52.10461,4.27557,NL,15000
2747751,Sassenheim,"['Sassenheim', 'Sassenkhejm']",52.225,4.52222,NL,15000
2747891,Rotterdam,"['Roterntam', 'Rottrdam', 'Roterdao', 'Roterodamum', 'rwtrdm', 'loteleudam', 'Roterdo', 'rotaradema', 'Roterdan', 'Roterdami', 'Roterdamo', 'rtrdam', 'Ratehrdam', 'Roterdamas', 'RTM', 'rxt the xr dam', 'Rterdan', 'rwtrdam', 'Rterdam', 'Roterdama', 'lu te dan', 'rotterudamu', 'Roterdam', 'Rotterdam', 'rattartem']",51.9225,4.47917,NL,15000
2747930,Roosendaal,"[""Rozendal'"", 'Rosendaal', 'Rozendaal', 'rwsyndal', 'ZYO', 'Rozendal', 'ro sen dal', 'Roosendaal', 'losendal', 'rozendaru', 'luo sen da er', 'Rosendael', 'Rozendael']",51.53083,4.46528,NL,15000
2748000,Roermond,"['Roermond', 'Reurmond', 'Ruremonde', 'Rurmondas', 'Rurmonda', 'rwrmwnd', 'lu er meng de', 'rurumonto', 'Remunj', 'Rurmond']",51.19417,5.9875,NL,15000
2748076,Rijswijk,"['Ryswick', 'Rijswijk']",52.03634,4.32501,NL,15000
2748130,Rijen,"['Rijen', 'Reijen']",51.59083,4.91944,NL,15000
2748172,Ridderkerk,"['Bidderkerk', 'Ridderkerk']",51.8725,4.60278,NL,15000
2748178,Rhoon,"['Ron', 'Roon', 'Rhoon']",51.8575,4.42222,NL,15000
2748185,Rhenen,"['QPT', 'rynn', 'Renen', 'Reynen', 'Rhenen', 'lei nen']",51.95917,5.56806,NL,15000
2748371,Raalte,"['Raalt', 'Raalte']",52.38583,6.275,NL,15000
2748392,Putten,"['Putten', 'Putte']",52.25917,5.60694,NL,15000
2748413,Purmerend,"['purumerento', 'pwrmrnd', 'Purmerend', 'bwrmyrand', 'pi er mo lun de', 'Pjurmerend', 'Purmerein', 'pwileumeleonteu']",52.505,4.95972,NL,15000
2748591,Pijnacker,"['Pijnacker', 'Pijnakker', 'Pynakker', 'Dijnacker']",52.01954,4.42946,NL,15000
2748729,Papendrecht,"['Papendrext', 'Papendrekht', 'pa peng de lei he te', 'Papendrecht']",51.83167,4.6875,NL,15000
2749182,Oud-Beijerland,"['Oud Beierland', 'Oud-Beijerland']",51.82417,4.4125,NL,15000
2749234,Oss,"['osu', 'Oss', 'Os', 'Oss i Nederland', 'ao si']",51.765,5.51806,NL,15000
2749450,Oosterhout,"['ao si te hao te', 'Oosterhout', 'Osterkhout']",51.645,4.85972,NL,15000
2749604,Ommoord,['Ommoord'],51.95951,4.54533,NL,15000
2749644,Oldenzaal,"['Oldenzaal', 'Oldenzal']",52.31333,6.92917,NL,15000
2749680,Oisterwijk,"['Oosterwijk', 'Oosterwyk', 'Oisterwijk', 'Oisterwyk', 'Ojstervejk']",51.57917,5.18889,NL,15000
2749723,Oegstgeest,"['Oegstgeest', 'Oestgeest']",52.18,4.46944,NL,15000
2749756,Nunspeet,['Nunspeet'],52.37917,5.78611,NL,15000
2749780,Nuenen,"['Nuenen', 'Njunen', 'Nunen']",51.47,5.55278,NL,15000
2749812,Noordwijk-Binnen,"['Noordwijk', 'Noordwijk-Binnen']",52.234,4.44474,NL,15000
